,propertyName,amenitytype,amenity
19872,Lillehammer,Security,"•
Property Manager on Site"
19873,Lillehammer,Security,"•
Security System"
19874,Lillehammer,Security,"•
Video Patrol"
19875,Lake Washington Apartments,Unique Features,"•
Affordable Housing Income Guidelines apply"
19876,Lake Washington Apartments,Unique Features,"•
Directly across from Lk. Washington w/beach access"
19877,Lake Washington Apartments,Unique Features,"•
Free enrichment programs and tutoring classes"
19878,Lake Washington Apartments,Unique Features,"•
Large lawns, park-like landscaping"
19879,Lake Washington Apartments,Unique Features,"•
Near lake, park, shopping & major employers"
19880,Lake Washington Apartments,Unique Features,"•
On bus line, close to schools & medical facilities"
19881,Lake Washington Apartments,Unique Features,"•
On-site security & controlled access"
19882,Lake Washington Apartments,Unique Features,"•
Qualified pets are welcome"
19883,Lake Washington Apartments,Unique Features,"•
W/D in units and on-site laundry facility"
19884,Lake Washington Apartments,Unique Features,"•
water/sewer/garbage paid by landlord"
19885,Lake Washington Apartments,Pet Policy,"•
$300 Deposit"
19886,Lake Washington Apartments,Pet Policy,"•
$25 Monthly Pet Rent"
19887,Lake Washington Apartments,Pet Policy,"•
15 lb Weight Limit"
19888,Lake Washington Apartments,Pet Policy,"•
2 Pet Limit"
19889,Lake Washington Apartments,Property Information,"•
Built in 1948"
19890,Lake Washington Apartments,Property Information,"•
Renovated in Feb 2015"
19891,Lake Washington Apartments,Property Information,"•
379 Units/2 Stories"
19892,Lake Washington Apartments,Lease Length,12 MONTHS
19893,Lake Washington Apartments,Services,"•
Laundry Facilities"
19894,Lake Washington Apartments,Services,"•
Planned Social Activities"
19895,Lake Washington Apartments,Services,"•
Public Transportation"
19896,Lake Washington Apartments,Interior,"•
Clubhouse"
19897,Lake Washington Apartments,Interior,"•
Multi Use Room"
19898,Lake Washington Apartments,Outdoor Space,"•
Gated"
19899,Lake Washington Apartments,Outdoor Space,"•
Courtyard"
19900,Lake Washington Apartments,Outdoor Space,"•
Grill"
19901,Lake Washington Apartments,Outdoor Space,"•
Picnic Area"
19902,Lake Washington Apartments,Outdoor Space,"•
Grill"
19903,Lake Washington Apartments,Fitness & Recreation,"•
Playground"
19904,Lake Washington Apartments,Features,"•
High Speed Internet Access"
19905,Lake Washington Apartments,Features,"•
Washer/Dryer - In Unit"
19906,Lake Washington Apartments,Features,"•
Heating"
19907,Lake Washington Apartments,Features,"•
Smoke Free"
19908,Lake Washington Apartments,Features,"•
Cable Ready"
19909,Lake Washington Apartments,Features,"•
Storage Units"
19910,Lake Washington Apartments,Features,"•
Tub/Shower"
19911,Lake Washington Apartments,Features,"•
Wheelchair Accessible (Rooms)"
19912,Lake Washington Apartments,Kitchen,"•
Eat-in Kitchen"
19913,Lake Washington Apartments,Kitchen,"•
Kitchen"
19914,Lake Washington Apartments,Kitchen,"•
Microwave"
19915,Lake Washington Apartments,Kitchen,"•
Oven"
19916,Lake Washington Apartments,Kitchen,"•
Range"
19917,Lake Washington Apartments,Kitchen,"•
Refrigerator"
19918,Lake Washington Apartments,Living Space,"•
Carpet"
19919,Lake Washington Apartments,Living Space,"•
Dining Room"
19920,Lake Washington Apartments,Living Space,"•
Views"
19921,Lake Washington Apartments,Living Space,"•
Walk-In Closets"
19922,Lake Washington Apartments,Living Space,"•
Window Coverings"
19923,Lake Washington Apartments,Security,"•
Controlled Access"
19924,Carkeek Park Place,Pet Policy,"•
$300 Deposit"
19925,Carkeek Park Place,Pet Policy,"•
$300 Fee"
19926,Carkeek Park Place,Pet Policy,"•
35 lb Weight Limit"
19927,Carkeek Park Place,Pet Policy,"•
2 Pet Limit"
19928,Carkeek Park Place,Pet Policy,"•
Must Be Spayed/Neutered"
19929,Carkeek Park Place,Pet Policy,"•
Pet Interview Required"
19930,Carkeek Park Place,Property Information,"•
Built in 1999"
19931,Carkeek Park Place,Property Information,"•
80 Units/4 Stories"
19932,Carkeek Park Place,Lease Length,6 - 12 Month Leases
19933,Carkeek Park Place,Services,"•
Maintenance on site"
19934,Carkeek Park Place,Services,"•
On-Site Retail"
19935,Carkeek Park Place,Services,"•
Recycling"
19936,Carkeek Park Place,Services,"•
Composting"
19937,Carkeek Park Place,Interior,"•
Elevator"
19938,Carkeek Park Place,Interior,"•
Clubhouse"
19939,Carkeek Park Place,Interior,"•
Multi Use Room"
19940,Carkeek Park Place,Interior,"•
Breakfast/Coffee Concierge"
19941,Carkeek Park Place,Outdoor Space,"•
Gated"
19942,Carkeek Park Place,Outdoor Space,"•
Grill"
19943,Carkeek Park Place,Outdoor Space,"•
Picnic Area"
19944,Carkeek Park Place,Outdoor Space,"•
Balcony"
19945,Carkeek Park Place,Outdoor Space,"•
Patio"
19946,Carkeek Park Place,Outdoor Space,"•
Deck"
19947,Carkeek Park Place,Outdoor Space,"•
Grill"
19948,Carkeek Park Place,Outdoor Space,"•
Garden"
19949,Carkeek Park Place,Fitness & Recreation,"•
Fitness Center"
19950,Carkeek Park Place,Features,"•
High Speed Internet Access"
19951,Carkeek Park Place,Features,"•
Washer/Dryer - In Unit"
19952,Carkeek Park Place,Features,"•
Heating"
19953,Carkeek Park Place,Features,"•
Ceiling Fans"
19954,Carkeek Park Place,Features,"•
Smoke Free"
19955,Carkeek Park Place,Features,"•
Cable Ready"
19956,Carkeek Park Place,Features,"•
Storage Units"
19957,Carkeek Park Place,Features,"•
Double Vanities"
19958,Carkeek Park Place,Features,"•
Tub/Shower"
19959,Carkeek Park Place,Features,"•
Intercom"
19960,Carkeek Park Place,Features,"•
Sprinkler System"
19961,Carkeek Park Place,Features,"•
Wheelchair Accessible (Rooms)"
19962,Carkeek Park Place,Kitchen,"•
Dishwasher"
19963,Carkeek Park Place,Kitchen,"•
Kitchen"
19964,Carkeek Park Place,Kitchen,"•
Oven"
19965,Carkeek Park Place,Kitchen,"•
Range"
19966,Carkeek Park Place,Kitchen,"•
Refrigerator"
19967,Carkeek Park Place,Kitchen,"•
Freezer"
19968,Carkeek Park Place,Kitchen,"•
Breakfast Nook"
19969,Carkeek Park Place,Living Space,"•
Hardwood Floors"
19970,Carkeek Park Place,Living Space,"•
Carpet"
19971,Carkeek Park Place,Living Space,"•
Tile Floors"
19972,Carkeek Park Place,Living Space,"•
Vinyl Flooring"
19973,Carkeek Park Place,Living Space,"•
Den"
19974,Carkeek Park Place,Living Space,"•
Walk-In Closets"
19975,Carkeek Park Place,Living Space,"•
Double Pane Windows"
19976,Carkeek Park Place,Living Space,"•
Window Coverings"
19977,Carkeek Park Place,Living Space,"•
Large Bedrooms"
19978,Carkeek Park Place,Security,"•
Package Service"
19979,Carkeek Park Place,Security,"•
Controlled Access"
19980,Carkeek Park Place,Security,"•
Property Manager on Site"
19981,Carkeek Park Place,Security,"•
Security System"
19982,Lake City Court,Pet Policy,"•
$150 Deposit"
19983,Lake City Court,Pet Policy,"•
35 lb Weight Limit"
19984,Lake City Court,Pet Policy,"•
1 Pet Limit"
19985,Lake City Court,Property Information,"•
Built in 2011"
19986,Lake City Court,Property Information,"•
85 Units/4 Stories"
19987,Lake City Court,Interior,"•
Elevator"
19988,Lake City Court,Outdoor Space,"•
Courtyard"
19989,Lake City Court,Fitness & Recreation,"•
Playground"
19990,Lake City Court,Features,"•
High Speed Internet Access"
19991,Lake City Court,Features,"•
Washer/Dryer - In Unit"
19992,Lake City Court,Features,"•
Washer/Dryer Hookup"
19993,Lake City Court,Features,"•
Heating"
19994,Lake City Court,Features,"•
Cable Ready"
19995,Lake City Court,Features,"•
Storage Units"
19996,Lake City Court,Features,"•
Tub/Shower"
19997,Lake City Court,Features,"•
Wheelchair Accessible (Rooms)"
19998,Lake City Court,Kitchen,"•
Dishwasher"
19999,Lake City Court,Kitchen,"•
Kitchen"
20000,Lake City Court,Kitchen,"•
Oven"
20001,Lake City Court,Kitchen,"•
Range"
20002,Lake City Court,Kitchen,"•
Refrigerator"
20003,Lake City Court,Living Space,"•
Window Coverings"
20004,Lake City Court,Security,"•
Controlled Access"
20005,Lake City Court,Security,"•
Property Manager on Site"
20006,Sanford Hildebrandt Seattle Active Seniors,Unique Features,"•
Activity room"
20007,Sanford Hildebrandt Seattle Active Seniors,Unique Features,"•
Beautician/Barber on premises"
20008,Sanford Hildebrandt Seattle Active Seniors,Unique Features,"•
Beautiful patio or lanai"
20009,Sanford Hildebrandt Seattle Active Seniors,Unique Features,"•
Fishing lake"
20010,Sanford Hildebrandt Seattle Active Seniors,Unique Features,"•
Full size stove & refrigerator"
20011,Sanford Hildebrandt Seattle Active Seniors,Unique Features,"•
Game room"
20012,Sanford Hildebrandt Seattle Active Seniors,Unique Features,"•
Lake views in select homes"
20013,Sanford Hildebrandt Seattle Active Seniors,Unique Features,"•
Restaurant on site"
20014,Sanford Hildebrandt Seattle Active Seniors,Unique Features,"•
Utilities included; except phone, cable, internet"
20015,Sanford Hildebrandt Seattle Active Seniors,Unique Features,"•
Walkscore of 72 - very walkable neighborhood"
20016,Sanford Hildebrandt Seattle Active Seniors,Unique Features,"•
Walkways with handrails"
20017,Sanford Hildebrandt Seattle Active Seniors,Pet Policy,"•
$300 Deposit"
20018,Sanford Hildebrandt Seattle Active Seniors,Pet Policy,"•
25 lb Weight Limit"
20019,Sanford Hildebrandt Seattle Active Seniors,Pet Policy,"•
1 Pet Limit"
20020,Sanford Hildebrandt Seattle Active Seniors,Property Information,"•
Built in 1964"
20021,Sanford Hildebrandt Seattle Active Seniors,Property Information,"•
307 Units/7 Stories"
20022,Sanford Hildebrandt Seattle Active Seniors,Lease Length,12 months
20023,Sanford Hildebrandt Seattle Active Seniors,Services,"•
Laundry Facilities"
20024,Sanford Hildebrandt Seattle Active Seniors,Services,"•
Recycling"
20025,Sanford Hildebrandt Seattle Active Seniors,Interior,"•
Elevator"
20026,Sanford Hildebrandt Seattle Active Seniors,Outdoor Space,"•
Courtyard"
20027,Sanford Hildebrandt Seattle Active Seniors,Outdoor Space,"•
Grill"
20028,Sanford Hildebrandt Seattle Active Seniors,Outdoor Space,"•
Waterfront"
20029,Sanford Hildebrandt Seattle Active Seniors,Outdoor Space,"•
Balcony"
20030,Sanford Hildebrandt Seattle Active Seniors,Fitness & Recreation,"•
Fitness Center"
20031,Sanford Hildebrandt Seattle Active Seniors,Fitness & Recreation,"•
Walking/Biking Trails"
20032,Sanford Hildebrandt Seattle Active Seniors,Features,"•
Air Conditioning"
20033,Sanford Hildebrandt Seattle Active Seniors,Features,"•
Cable Ready"
20034,Sanford Hildebrandt Seattle Active Seniors,Features,"•
Satellite TV"
20035,Sanford Hildebrandt Seattle Active Seniors,Features,"•
Storage Units"
20036,Sanford Hildebrandt Seattle Active Seniors,Features,"•
Wheelchair Accessible (Rooms)"
20037,Sanford Hildebrandt Seattle Active Seniors,Kitchen,"•
Range"
20038,Sanford Hildebrandt Seattle Active Seniors,Kitchen,"•
Refrigerator"
20039,Sanford Hildebrandt Seattle Active Seniors,Living Space,"•
Carpet"
20040,Sanford Hildebrandt Seattle Active Seniors,Living Space,"•
Vinyl Flooring"
20041,Sanford Hildebrandt Seattle Active Seniors,Living Space,"•
Views"
20042,Sanford Hildebrandt Seattle Active Seniors,Security,"•
Security System"
20043,TOD Apartments,Unique Features,"•
Rooftop With BBQ"
20044,TOD Apartments,Pet Policy,"•
$250 Deposit"
20045,TOD Apartments,Pet Policy,"•
$25 Monthly Pet Rent"
20046,TOD Apartments,Pet Policy,"•
2 Pet Limit"
20047,TOD Apartments,Property Information,"•
Built in 2018"
20048,TOD Apartments,Property Information,"•
49 Units/4 Stories"
20049,TOD Apartments,Property Information,"•
Furnished"
20050,TOD Apartments,Lease Length,6 – 14 months
20051,TOD Apartments,Services,"•
Furnished Units Available"
20052,TOD Apartments,Services,"•
Renters Insurance Program"
20053,TOD Apartments,Services,"•
Online Services"
20054,TOD Apartments,Interior,"•
Elevator"
20055,TOD Apartments,Outdoor Space,"•
Roof Terrace"
20056,TOD Apartments,Outdoor Space,"•
Sundeck"
20057,TOD Apartments,Outdoor Space,"•
Grill"
20058,TOD Apartments,Outdoor Space,"•
Deck"
20059,TOD Apartments,Outdoor Space,"•
Grill"
20060,TOD Apartments,Fitness & Recreation,"•
Bike Storage"
20061,TOD Apartments,Features,"•
High Speed Internet Access"
20062,TOD Apartments,Features,"•
Washer/Dryer - In Unit"
20063,TOD Apartments,Features,"•
Air Conditioning"
20064,TOD Apartments,Features,"•
Heating"
20065,TOD Apartments,Features,"•
Smoke Free"
20066,TOD Apartments,Features,"•
Cable Ready"
20067,TOD Apartments,Features,"•
Storage Units"
20068,TOD Apartments,Features,"•
Wheelchair Accessible (Rooms)"
20069,TOD Apartments,Kitchen,"•
Dishwasher"
20070,TOD Apartments,Kitchen,"•
Disposal"
20071,TOD Apartments,Kitchen,"•
Stainless Steel Appliances"
20072,TOD Apartments,Kitchen,"•
Kitchen"
20073,TOD Apartments,Kitchen,"•
Microwave"
20074,TOD Apartments,Kitchen,"•
Oven"
20075,TOD Apartments,Kitchen,"•
Range"
20076,TOD Apartments,Kitchen,"•
Refrigerator"
20077,TOD Apartments,Kitchen,"•
Freezer"
20078,TOD Apartments,Living Space,"•
Vinyl Flooring"
20079,TOD Apartments,Living Space,"•
Furnished"
20080,TOD Apartments,Security,"•
Controlled Access"
20081,Rainier Vista,Pet Policy,"•
$250 Deposit"
20082,Rainier Vista,Pet Policy,"•
35 lb Weight Limit"
20083,Rainier Vista,Pet Policy,"•
1 Pet Limit"
20084,Rainier Vista,Property Information,"•
Built in 2011"
20085,Rainier Vista,Property Information,"•
385 Units/4 Stories"
20086,Rainier Vista,Features,"•
Washer/Dryer - In Unit"
20087,Rainier Vista,Features,"•
Heating"
20088,Rainier Vista,Features,"•
Wheelchair Accessible (Rooms)"
20089,Rainier Vista,Kitchen,"•
Kitchen"
20090,Rainier Vista,Kitchen,"•
Range"
20091,Watercrest,Unique Features,"•
*In select apartment homes"
20092,Watercrest,Unique Features,"•
Barbecue/Grill Area"
20093,Watercrest,Unique Features,"•
Baseboard Heat"
20094,Watercrest,Unique Features,"•
Brushed Nickel Finishes"
20095,Watercrest,Unique Features,"•
Cardio Machines"
20096,Watercrest,Unique Features,"•
Ceiling Fans"
20097,Watercrest,Unique Features,"•
Courtyard"
20098,Watercrest,Unique Features,"•
Dining Room"
20099,Watercrest,Unique Features,"•
Dishwasher"
20100,Watercrest,Unique Features,"•
Disposal Chutes"
20101,Watercrest,Unique Features,"•
Energy Efficient"
20102,Watercrest,Unique Features,"•
Garbage Disposal"
20103,Watercrest,Unique Features,"•
In-Home Washer and Dryer*"
20104,Watercrest,Unique Features,"•
Intercom/Call Box"
20105,Watercrest,Unique Features,"•
Linen Closet"
20106,Watercrest,Unique Features,"•
Mountain Views*"
20107,Watercrest,Unique Features,"•
Patio/Balcony"
20108,Watercrest,Unique Features,"•
Picnic Area"
20109,Watercrest,Unique Features,"•
Recycling"
20110,Watercrest,Unique Features,"•
Smoke Free"
20111,Watercrest,Unique Features,"•
Trash Pickup - Curbside"
20112,Watercrest,Unique Features,"•
Updated Interiors"
20113,Watercrest,Unique Features,"•
Video Surveillance/Patrol"
20114,Watercrest,Unique Features,"•
Views"
20115,Watercrest,Unique Features,"•
Walk-In Closets"
20116,Watercrest,Unique Features,"•
Washer/Dryer"
20117,Watercrest,Unique Features,"•
Waterfront"
20118,Watercrest,Unique Features,"•
Weight Machinesh"
20119,Watercrest,Unique Features,"•
Whirlpool appliances"
20120,Watercrest,Pet Policy,"•
$350 Deposit"
20121,Watercrest,Pet Policy,"•
$35 Monthly Pet Rent"
20122,Watercrest,Pet Policy,"•
$150 Fee"
20123,Watercrest,Pet Policy,"•
80 lb Weight Limit"
20124,Watercrest,Pet Policy,"•
2 Pet Limit"
20125,Watercrest,Property Information,"•
Built in 1968"
20126,Watercrest,Property Information,"•
Renovated in Jan 1981"
20127,Watercrest,Property Information,"•
175 Units/3 Stories"
20128,Watercrest,Lease Length,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12"
20129,Watercrest,Services,"•
Laundry Facilities"
20130,Watercrest,Services,"•
Maintenance on site"
20131,Watercrest,Services,"•
Recycling"
20132,Watercrest,Services,"•
Online Services"
20133,Watercrest,Interior,"•
Elevator"
20134,Watercrest,Outdoor Space,"•
Grill"
20135,Watercrest,Outdoor Space,"•
Balcony"
20136,Watercrest,Outdoor Space,"•
Grill"
20137,Watercrest,Fitness & Recreation,"•
Fitness Center"
20138,Watercrest,Fitness & Recreation,"•
Sauna"
20139,Watercrest,Fitness & Recreation,"•
Pool"
20140,Watercrest,Features,"•
High Speed Internet Access"
20141,Watercrest,Features,"•
Washer/Dryer - In Unit"
20142,Watercrest,Features,"•
Heating"
20143,Watercrest,Features,"•
Smoke Free"
20144,Watercrest,Features,"•
Cable Ready"
20145,Watercrest,Kitchen,"•
Dishwasher"
20146,Watercrest,Kitchen,"•
Disposal"
20147,Watercrest,Kitchen,"•
Kitchen"
20148,Watercrest,Kitchen,"•
Oven"
20149,Watercrest,Kitchen,"•
Range"
20150,Watercrest,Kitchen,"•
Refrigerator"
20151,Watercrest,Kitchen,"•
Freezer"
20152,Watercrest,Living Space,"•
Views"
20153,Watercrest,Security,"•
Property Manager on Site"
20154,Arbour Court Apartments,Unique Features,"•
1 BR Water Sewer Garbage $75"
20155,Arbour Court Apartments,Unique Features,"•
2BR Water Sewer Garbage $95"
20156,Arbour Court Apartments,Unique Features,"•
3BR Water Sewer Garbage $105"
20157,Arbour Court Apartments,Unique Features,"•
Indoor Heated Pool"
20158,Arbour Court Apartments,Pet Policy,"•
$250 Deposit"
20159,Arbour Court Apartments,Pet Policy,"•
$25 Monthly Pet Rent"
20160,Arbour Court Apartments,Pet Policy,"•
$250 Fee"
20161,Arbour Court Apartments,Pet Policy,"•
50 lb Weight Limit"
20162,Arbour Court Apartments,Pet Policy,"•
2 Pet Limit"
20163,Arbour Court Apartments,Property Information,"•
Built in 1990"
20164,Arbour Court Apartments,Property Information,"•
75 Units/3 Stories"
20165,Arbour Court Apartments,Lease Length,6-12
20166,Arbour Court Apartments,Services,"•
24 Hour Availability"
20167,Arbour Court Apartments,Services,"•
Recycling"
20168,Arbour Court Apartments,Services,"•
Online Services"
20169,Arbour Court Apartments,Services,"•
Public Transportation"
20170,Arbour Court Apartments,Interior,"•
Storage Space"
20171,Arbour Court Apartments,Outdoor Space,"•
Cabana"
20172,Arbour Court Apartments,Outdoor Space,"•
Balcony"
20173,Arbour Court Apartments,Outdoor Space,"•
Patio"
20174,Arbour Court Apartments,Outdoor Space,"•
Deck"
20175,Arbour Court Apartments,Fitness & Recreation,"•
Fitness Center"
20176,Arbour Court Apartments,Fitness & Recreation,"•
Sauna"
20177,Arbour Court Apartments,Fitness & Recreation,"•
Pool"
20178,Arbour Court Apartments,Features,"•
High Speed Internet Access"
20179,Arbour Court Apartments,Features,"•
Washer/Dryer - In Unit"
20180,Arbour Court Apartments,Features,"•
Heating"
20181,Arbour Court Apartments,Features,"•
Ceiling Fans"
20182,Arbour Court Apartments,Features,"•
Smoke Free"
20183,Arbour Court Apartments,Features,"•
Cable Ready"
20184,Arbour Court Apartments,Features,"•
Storage Units"
20185,Arbour Court Apartments,Features,"•
Tub/Shower"
20186,Arbour Court Apartments,Features,"•
Fireplace"
20187,Arbour Court Apartments,Features,"•
Wheelchair Accessible (Rooms)"
20188,Arbour Court Apartments,Kitchen,"•
Dishwasher"
20189,Arbour Court Apartments,Kitchen,"•
Disposal"
20190,Arbour Court Apartments,Kitchen,"•
Pantry"
20191,Arbour Court Apartments,Kitchen,"•
Kitchen"
20192,Arbour Court Apartments,Kitchen,"•
Oven"
20193,Arbour Court Apartments,Kitchen,"•
Range"
20194,Arbour Court Apartments,Kitchen,"•
Refrigerator"
20195,Arbour Court Apartments,Kitchen,"•
Freezer"
20196,Arbour Court Apartments,Living Space,"•
Carpet"
20197,Arbour Court Apartments,Living Space,"•
Vinyl Flooring"
20198,Arbour Court Apartments,Living Space,"•
Dining Room"
20199,Arbour Court Apartments,Living Space,"•
Family Room"
20200,Arbour Court Apartments,Living Space,"•
Vaulted Ceiling"
20201,Arbour Court Apartments,Living Space,"•
Walk-In Closets"
20202,Arbour Court Apartments,Security,"•
Property Manager on Site"
20203,11326 3rd Ave NE Unit 103,Lease Length,12 Months
20204,11326 3rd Ave NE Unit 103,Features,"•
Washer/Dryer - In Unit"
20205,11326 3rd Ave NE Unit 103,Features,"•
Smoke Free"
20206,11326 3rd Ave NE Unit 103,Features,"•
Wheelchair Accessible (Rooms)"
20207,LUNA,Unique Features,"•
*In Select Units"
20208,LUNA,Unique Features,"•
24-7 Package Lockers"
20209,LUNA,Unique Features,"•
Air-Conditioning Ports In Select Homes"
20210,LUNA,Unique Features,"•
Ample Closet Space"
20211,LUNA,Unique Features,"•
Ceiling Fans"
20212,LUNA,Unique Features,"•
Conference Room"
20213,LUNA,Unique Features,"•
Dog Run"
20214,LUNA,Unique Features,"•
Gated Community"
20215,LUNA,Unique Features,"•
Loft Style Floor Plans"
20216,LUNA,Unique Features,"•
Media Center & Movie Theatre"
20217,LUNA,Unique Features,"•
Onsite Bike Storage With Work Station"
20218,LUNA,Unique Features,"•
Onsite Storage Lockers"
20219,LUNA,Unique Features,"•
Resident Lounge"
20220,LUNA,Unique Features,"•
Rooftop Deck with BBQ"
20221,LUNA,Unique Features,"•
Stainless Steel Appliances"
20222,LUNA,Unique Features,"•
Stone Countertops"
20223,LUNA,Unique Features,"•
Washer & Dryer in Unit"
20224,LUNA,Pet Policy,"•
$400 Deposit"
20225,LUNA,Pet Policy,"•
$50 Monthly Pet Rent"
20226,LUNA,Pet Policy,"•
2 Pet Limit"
20227,LUNA,Property Information,"•
Built in 2020"
20228,LUNA,Property Information,"•
108 Units/4 Stories"
20229,LUNA,Lease Length,"9 months,12 months,13 months"
20230,LUNA,Interior,"•
Clubhouse"
20231,Verve Flats,Unique Features,"•
Brand new community"
20232,Verve Flats,Unique Features,"•
City Views"
20233,Verve Flats,Unique Features,"•
Friendly Service"
20234,Verve Flats,Unique Features,"•
In the heart of shopping, dining, and entertainment"
20235,Verve Flats,Unique Features,"•
Incredible Walking Score!"
20236,Verve Flats,Unique Features,"•
Minutes from Downtown Seattle"
20237,Verve Flats,Unique Features,"•
Mountain Views"
20238,Verve Flats,Unique Features,"•
Online Resident Services"
20239,Verve Flats,Unique Features,"•
Pet Area"
20240,Verve Flats,Unique Features,"•
Pet Friendly!"
20241,Verve Flats,Unique Features,"•
University District"
20242,Verve Flats,Pet Policy,"•
$200 Deposit"
20243,Verve Flats,Pet Policy,"•
$30 Monthly Pet Rent"
20244,Verve Flats,Pet Policy,"•
$200 Fee"
20245,Verve Flats,Pet Policy,"•
25 lb Weight Limit"
20246,Verve Flats,Pet Policy,"•
2 Pet Limit"
20247,Verve Flats,Property Information,"•
Built in 2015"
20248,Verve Flats,Property Information,"•
47 Units/4 Stories"
20249,Verve Flats,Lease Length,6 - 12
20250,Verve Flats,Services,"•
Recycling"
20251,Verve Flats,Services,"•
Renters Insurance Program"
20252,Verve Flats,Services,"•
Online Services"
20253,Verve Flats,Services,"•
Composting"
20254,Verve Flats,Services,"•
Pet Play Area"
20255,Verve Flats,Services,"•
Public Transportation"
20256,Verve Flats,Interior,"•
Elevator"
20257,Verve Flats,Outdoor Space,"•
Gated"
20258,Verve Flats,Outdoor Space,"•
Courtyard"
20259,Verve Flats,Outdoor Space,"•
Picnic Area"
20260,Verve Flats,Outdoor Space,"•
Zen Garden"
20261,Verve Flats,Outdoor Space,"•
Yard"
20262,Verve Flats,Outdoor Space,"•
Garden"
20263,Verve Flats,Fitness & Recreation,"•
Bike Storage"
20264,Verve Flats,Features,"•
High Speed Internet Access"
20265,Verve Flats,Features,"•
Wi-Fi"
20266,Verve Flats,Features,"•
Washer/Dryer - In Unit"
20267,Verve Flats,Features,"•
Heating"
20268,Verve Flats,Features,"•
Smoke Free"
20269,Verve Flats,Features,"•
Cable Ready"
20270,Verve Flats,Features,"•
Tub/Shower"
20271,Verve Flats,Features,"•
Handrails"
20272,Verve Flats,Features,"•
Intercom"
20273,Verve Flats,Features,"•
Sprinkler System"
20274,Verve Flats,Features,"•
Wheelchair Accessible (Rooms)"
20275,Verve Flats,Kitchen,"•
Dishwasher"
20276,Verve Flats,Kitchen,"•
Granite Countertops"
20277,Verve Flats,Kitchen,"•
Stainless Steel Appliances"
20278,Verve Flats,Kitchen,"•
Kitchen"
20279,Verve Flats,Kitchen,"•
Microwave"
20280,Verve Flats,Kitchen,"•
Oven"
20281,Verve Flats,Kitchen,"•
Range"
20282,Verve Flats,Kitchen,"•
Refrigerator"
20283,Verve Flats,Kitchen,"•
Freezer"
20284,Verve Flats,Kitchen,"•
Instant Hot Water"
20285,Verve Flats,Living Space,"•
Vinyl Flooring"
20286,Verve Flats,Living Space,"•
Vaulted Ceiling"
20287,Verve Flats,Living Space,"•
Views"
20288,Verve Flats,Living Space,"•
Double Pane Windows"
20289,Verve Flats,Living Space,"•
Window Coverings"
20290,Verve Flats,Security,"•
Package Service"
20291,Verve Flats,Security,"•
Controlled Access"
20292,Verve Flats,Security,"•
Security System"
20293,Stockbridge,Unique Features,"•
24 hour Laundry Center"
20294,Stockbridge,Unique Features,"•
Ceiling Fan"
20295,Stockbridge,Unique Features,"•
Dishwasher"
20296,Stockbridge,Unique Features,"•
Efficient Appliances"
20297,Stockbridge,Unique Features,"•
Extra Storage"
20298,Stockbridge,Unique Features,"•
Hardwood Floors"
20299,Stockbridge,Unique Features,"•
Historic Building"
20300,Stockbridge,Unique Features,"•
Large Closets"
20301,Stockbridge,Unique Features,"•
Package Receiving"
20302,Stockbridge,Unique Features,"•
Refrigerator"
20303,Stockbridge,Unique Features,"•
Seattle City Views"
20304,Stockbridge,Unique Features,"•
View"
20305,Stockbridge,Unique Features,"•
Walking distance to Capitol Hill"
20306,Stockbridge,Unique Features,"•
Window Coverings"
20307,Stockbridge,Pet Policy,"•
$350 Deposit"
20308,Stockbridge,Pet Policy,"•
2 Pet Limit"
20309,Stockbridge,Pet Policy,"•
Pet Interview Required"
20310,Stockbridge,Property Information,"•
Built in 1925"
20311,Stockbridge,Property Information,"•
76 Units/6 Stories"
20312,Stockbridge,Lease Length,11-12 months
20313,Stockbridge,Services,"•
Laundry Facilities"
20314,Stockbridge,Services,"•
Maintenance on site"
20315,Stockbridge,Services,"•
24 Hour Availability"
20316,Stockbridge,Services,"•
Online Services"
20317,Stockbridge,Services,"•
Composting"
20318,Stockbridge,Interior,"•
Elevator"
20319,Stockbridge,Interior,"•
Storage Space"
20320,Stockbridge,Interior,"•
Vintage Building"
20321,Stockbridge,Fitness & Recreation,"•
Bike Storage"
20322,Stockbridge,Features,"•
High Speed Internet Access"
20323,Stockbridge,Features,"•
Heating"
20324,Stockbridge,Features,"•
Ceiling Fans"
20325,Stockbridge,Features,"•
Smoke Free"
20326,Stockbridge,Features,"•
Cable Ready"
20327,Stockbridge,Features,"•
Storage Units"
20328,Stockbridge,Features,"•
Tub/Shower"
20329,Stockbridge,Features,"•
Intercom"
20330,Stockbridge,Features,"•
Framed Mirrors"
20331,Stockbridge,Kitchen,"•
Dishwasher"
20332,Stockbridge,Kitchen,"•
Kitchen"
20333,Stockbridge,Kitchen,"•
Microwave"
20334,Stockbridge,Kitchen,"•
Oven"
20335,Stockbridge,Kitchen,"•
Range"
20336,Stockbridge,Kitchen,"•
Refrigerator"
20337,Stockbridge,Kitchen,"•
Breakfast Nook"
20338,Stockbridge,Living Space,"•
Hardwood Floors"
20339,Stockbridge,Living Space,"•
Tile Floors"
20340,Stockbridge,Living Space,"•
Vinyl Flooring"
20341,Stockbridge,Living Space,"•
Office"
20342,Stockbridge,Living Space,"•
Views"
20343,Stockbridge,Living Space,"•
Walk-In Closets"
20344,Stockbridge,Living Space,"•
Linen Closet"
